time,x,y,z
1.60545E+12,2.377,5.87,6.317
1.60545E+12,2.32,5.908,6.451
1.60545E+12,2.243,5.928,6.432
1.60545E+12,2.282,5.87,6.298
1.60545E+12,2.301,5.794,6.26
1.60545E+12,2.416,5.659,6.126
1.60545E+12,2.492,5.583,5.992
1.60545E+12,2.473,5.564,5.915
1.60545E+12,2.377,5.621,5.781
1.60545E+12,2.358,5.583,5.781
1.60545E+12,2.339,5.602,5.838
1.60545E+12,2.358,5.602,5.915
1.60545E+12,2.358,5.583,5.972
1.60545E+12,2.473,5.525,6.126
1.60545E+12,2.511,5.545,6.241
1.60545E+12,2.569,5.525,6.279
1.60545E+12,2.569,5.487,6.336
1.60545E+12,2.55,5.468,6.317
1.60545E+12,2.492,5.449,6.336
1.60545E+12,2.416,5.43,6.336
1.60545E+12,2.358,5.449,6.355
1.60545E+12,2.358,5.411,6.47
1.60545E+12,2.416,5.411,6.681
1.60545E+12,2.416,5.487,6.853
1.60545E+12,2.416,5.391,6.987
1.60545E+12,2.416,5.353,7.083
1.60545E+12,2.396,5.353,7.141
1.60545E+12,2.435,5.468,7.102
1.60545E+12,2.55,5.525,7.007
1.60545E+12,2.665,5.525,6.949
1.60545E+12,2.799,5.545,6.93
1.60545E+12,2.894,5.545,7.007
1.60545E+12,2.875,5.525,7.064
1.60545E+12,2.779,5.621,7.083
1.60545E+12,2.626,5.679,7.198
1.60545E+12,2.435,5.698,7.236
1.60545E+12,2.301,5.679,7.332
1.60545E+12,2.186,5.545,7.351
1.60545E+12,2.128,5.391,7.39
1.60545E+12,2.147,5.219,7.409
1.60545E+12,2.186,5.047,7.466
1.60545E+12,2.167,5.028,7.581
1.60545E+12,2.147,5.104,7.658
1.60545E+12,2.09,5.257,7.753
1.60545E+12,2.128,5.372,7.715
1.60545E+12,2.128,5.449,7.677
1.60545E+12,2.167,5.468,7.543
1.60545E+12,2.224,5.506,7.6
1.60545E+12,2.243,5.506,7.581
1.60545E+12,2.147,5.449,7.638
1.60545E+12,2.147,5.315,7.715
1.60545E+12,2.109,5.123,7.907
1.60545E+12,2.09,5.066,8.232
1.60545E+12,2.128,4.989,8.481
1.60545E+12,2.186,4.989,8.672
1.60545E+12,2.186,4.913,8.692
1.60545E+12,2.262,4.874,8.577
1.60545E+12,2.32,4.855,8.366
1.60545E+12,2.339,4.894,8.098
1.60545E+12,2.301,4.951,7.945
1.60545E+12,2.377,5.028,7.887
1.60545E+12,2.473,4.989,7.772
1.60545E+12,2.492,5.047,7.696
1.60545E+12,2.473,5.104,7.715
1.60545E+12,2.435,5.123,7.734
1.60545E+12,2.377,5.162,7.696
1.60545E+12,2.396,5.085,7.581
1.60545E+12,2.492,4.951,7.504
1.60545E+12,2.569,4.874,7.524
1.60545E+12,2.665,4.836,7.543
1.60545E+12,2.722,4.874,7.619
1.60545E+12,2.76,4.913,7.792
1.60545E+12,2.779,4.932,7.983
1.60545E+12,2.818,4.951,8.175
1.60545E+12,2.856,4.913,8.27
1.60545E+12,2.837,4.836,8.366
1.60545E+12,2.818,4.779,8.251
1.60545E+12,2.856,4.645,8.117
1.60545E+12,2.779,4.511,7.926
1.60545E+12,2.684,4.396,7.772
1.60545E+12,2.588,4.338,7.715
1.60545E+12,2.454,4.242,7.772
1.60545E+12,2.473,4.147,7.983
1.60545E+12,2.588,4.051,8.175
1.60545E+12,2.665,4.051,8.443
1.60545E+12,2.76,4.089,8.653
1.60545E+12,2.76,4.089,8.864
1.60545E+12,2.684,4.128,8.979
1.60545E+12,2.626,4.013,9.094
1.60545E+12,2.55,3.936,9.055
1.60545E+12,2.473,3.84,9.055
1.60545E+12,2.435,3.745,8.941
1.60545E+12,2.473,3.745,8.902
1.60545E+12,2.53,3.802,8.864
1.60545E+12,2.607,3.84,8.845
1.60545E+12,2.684,3.84,8.864
1.60545E+12,2.799,3.859,8.883
1.60545E+12,2.894,3.84,8.979
1.60545E+12,2.971,3.879,9.132
1.60545E+12,2.99,3.898,9.381
1.60545E+12,3.086,3.84,9.553
1.60545E+12,3.105,3.821,9.573
1.60545E+12,3.105,3.821,9.496
1.60545E+12,3.067,3.802,9.285
1.60545E+12,3.009,3.764,9.017
1.60545E+12,3.048,3.764,8.807
1.60545E+12,3.009,3.764,8.73
1.60545E+12,3.086,3.745,8.864
1.60545E+12,3.239,3.706,8.979
1.60545E+12,3.335,3.725,9.19
1.60545E+12,3.296,3.745,9.362
1.60545E+12,3.22,3.725,9.381
1.60545E+12,3.162,3.706,9.438
1.60545E+12,3.048,3.63,9.362
1.60545E+12,2.933,3.611,9.19
1.60545E+12,2.856,3.572,8.998
1.60545E+12,2.856,3.534,8.902
1.60545E+12,2.894,3.553,8.845
1.60545E+12,2.933,3.611,8.787
1.60545E+12,2.99,3.611,8.826
1.60545E+12,3.067,3.611,8.902
1.60545E+12,3.086,3.572,8.96
1.60545E+12,3.028,3.572,9.055
1.60545E+12,3.028,3.496,9.209
1.60545E+12,2.971,3.438,9.304
1.60545E+12,2.933,3.419,9.304
1.60545E+12,2.971,3.362,9.19
1.60545E+12,2.933,3.362,9.094
1.60545E+12,2.971,3.4,8.941
1.60545E+12,2.99,3.438,8.807
1.60545E+12,3.028,3.419,8.787
1.60545E+12,3.028,3.4,8.807
1.60545E+12,3.028,3.342,8.921
1.60545E+12,2.971,3.304,8.921
1.60545E+12,2.952,3.208,8.941
1.60545E+12,2.875,3.228,8.807
1.60545E+12,2.799,3.228,8.577
1.60545E+12,2.799,3.323,8.443
1.60545E+12,2.913,3.342,8.424
1.60545E+12,2.971,3.438,8.577
1.60545E+12,3.105,3.496,8.941
1.60545E+12,3.296,3.572,9.438
1.60545E+12,3.335,3.649,10.09
1.60545E+12,3.258,3.745,10.53
1.60545E+12,3.316,3.496,10.894
1.60545E+12,3.239,3.362,10.855
1.60545E+12,3.124,3.247,10.683
1.60545E+12,2.856,3.094,10.166
1.60545E+12,2.665,3.036,9.534
1.60545E+12,2.55,2.959,8.902
1.60545E+12,2.473,2.998,8.328
1.60545E+12,2.416,2.979,7.887
1.60545E+12,2.396,2.959,7.562
1.60545E+12,2.492,2.921,7.37
1.60545E+12,2.626,2.959,7.37
1.60545E+12,2.722,3.036,7.524
1.60545E+12,2.799,3.074,7.715
1.60545E+12,2.894,3.094,7.907
1.60545E+12,2.913,3.189,8.098
1.60545E+12,3.028,3.17,8.27
1.60545E+12,3.067,3.17,8.385
1.60545E+12,3.086,3.151,8.558
1.60545E+12,3.143,3.17,8.692
1.60545E+12,3.201,3.151,8.845
1.60545E+12,3.201,3.094,8.921
1.60545E+12,3.258,3.094,9.075
1.60545E+12,3.316,2.998,9.17
1.60545E+12,3.277,2.998,9.247
1.60545E+12,3.201,2.959,9.285
1.60545E+12,3.182,2.979,9.324
1.60545E+12,3.105,2.94,9.19
1.60545E+12,3.009,2.902,9.113
1.60545E+12,3.028,2.845,8.979
1.60545E+12,3.028,2.768,8.845
1.60545E+12,3.048,2.749,8.73
1.60545E+12,3.009,2.73,8.653
1.60545E+12,2.99,2.711,8.596
1.60545E+12,3.009,2.73,8.615
1.60545E+12,3.048,2.73,8.672
1.60545E+12,3.028,2.711,8.749
1.60545E+12,3.067,2.749,8.826
1.60545E+12,3.048,2.787,8.864
1.60545E+12,3.067,2.787,8.921
1.60545E+12,3.105,2.806,8.883
1.60545E+12,3.105,2.845,8.902
1.60545E+12,3.143,2.825,8.845
1.60545E+12,3.143,2.864,8.845
1.60545E+12,3.182,2.902,8.807
1.60545E+12,3.143,2.921,8.768
1.60545E+12,3.162,2.902,8.787
1.60545E+12,3.162,2.921,8.692
1.60545E+12,3.105,2.94,8.634
1.60545E+12,3.086,2.959,8.577
1.60545E+12,3.048,2.959,8.577
1.60545E+12,3.048,2.959,8.577
1.60545E+12,2.99,2.921,8.538
1.60545E+12,2.933,2.921,8.577
1.60545E+12,2.875,2.921,8.5
1.60545E+12,2.894,2.902,8.596
1.60545E+12,2.894,2.845,8.711
1.60545E+12,2.894,2.883,8.807
1.60545E+12,2.875,2.845,8.807
1.60545E+12,2.894,2.845,8.864
1.60545E+12,2.894,2.845,8.902
1.60545E+12,2.856,2.825,8.921
1.60545E+12,2.837,2.845,8.883
1.60545E+12,2.837,2.825,8.845
1.60545E+12,2.779,2.806,8.787
1.60545E+12,2.76,2.845,8.768
1.60545E+12,2.76,2.864,8.711
1.60545E+12,2.779,2.883,8.711
1.60545E+12,2.856,2.864,8.73
1.60545E+12,2.875,2.902,8.711
1.60545E+12,2.913,2.921,8.73
1.60545E+12,2.99,2.959,8.73
1.60545E+12,3.028,2.959,8.672
1.60545E+12,3.009,2.998,8.711
1.60545E+12,3.028,2.959,8.672
1.60545E+12,3.009,2.979,8.653
1.60545E+12,3.048,2.959,8.615
1.60545E+12,3.028,2.959,8.634
1.60545E+12,3.028,2.959,8.653
1.60545E+12,3.009,2.979,8.653
1.60545E+12,3.028,2.979,8.672
1.60545E+12,3.028,2.998,8.672
1.60545E+12,3.028,2.979,8.653
1.60545E+12,3.048,3.017,8.672
1.60545E+12,3.009,2.998,8.634
1.60545E+12,3.009,2.998,8.653
1.60545E+12,2.971,2.998,8.596
1.60545E+12,2.933,2.998,8.615
1.60545E+12,2.913,3.017,8.634
1.60545E+12,2.894,2.998,8.634
1.60545E+12,2.933,3.036,8.615
1.60545E+12,2.913,3.017,8.653
1.60545E+12,2.971,3.036,8.653
1.60545E+12,2.933,3.055,8.672
1.60545E+12,2.952,3.036,8.73
1.60545E+12,2.933,3.017,8.711
1.60545E+12,2.971,3.036,8.692
1.60545E+12,2.971,3.036,8.634
1.60545E+12,2.952,2.998,8.615
1.60545E+12,2.933,2.998,8.596
1.60545E+12,2.933,2.979,8.558
1.60545E+12,2.894,2.959,8.558
1.60545E+12,2.913,2.959,8.558
1.60545E+12,2.933,2.921,8.615
1.60545E+12,2.971,2.959,8.692
1.60545E+12,2.971,2.902,8.749
1.60545E+12,2.971,2.94,8.807
1.60545E+12,3.028,2.94,8.807
1.60545E+12,3.028,2.94,8.845
1.60545E+12,2.99,2.921,8.826
1.60545E+12,2.99,2.959,8.807
1.60545E+12,2.971,2.94,8.768
1.60545E+12,2.933,2.959,8.73
1.60545E+12,2.933,2.979,8.692
1.60545E+12,2.875,2.959,8.615
1.60545E+12,2.894,2.959,8.615
1.60545E+12,2.875,2.979,8.577
1.60545E+12,2.894,2.998,8.577
1.60545E+12,2.933,2.998,8.634
1.60545E+12,2.952,2.998,8.615
1.60545E+12,2.99,3.036,8.672
1.60545E+12,3.028,3.055,8.73
1.60545E+12,3.028,3.017,8.787
1.60545E+12,3.048,3.017,8.768
1.60545E+12,3.048,2.979,8.768
1.60545E+12,3.009,2.979,8.73
1.60545E+12,3.009,2.979,8.711
1.60545E+12,3.009,2.94,8.672
1.60545E+12,3.028,2.959,8.672
1.60545E+12,2.971,2.998,8.672
1.60545E+12,3.009,2.998,8.653
1.60545E+12,2.971,2.979,8.653
1.60545E+12,2.933,2.979,8.692
1.60545E+12,2.913,2.959,8.672
1.60545E+12,2.875,2.979,8.615
1.60545E+12,2.875,2.959,8.615
1.60545E+12,2.894,2.94,8.634
1.60545E+12,2.913,2.959,8.615
1.60545E+12,2.913,2.998,8.634
1.60545E+12,2.933,2.998,8.672
1.60545E+12,2.971,3.055,8.692
1.60545E+12,2.952,2.998,8.692
1.60545E+12,2.971,3.017,8.73
1.60545E+12,2.894,2.998,8.73
1.60545E+12,2.933,2.979,8.711
1.60545E+12,2.913,3.017,8.692
1.60545E+12,2.913,3.017,8.672
1.60545E+12,2.933,3.017,8.672
1.60545E+12,2.952,3.036,8.653
1.60545E+12,2.971,2.979,8.615
1.60545E+12,2.952,3.036,8.653
1.60545E+12,2.971,3.017,8.615
1.60545E+12,2.971,3.017,8.634
1.60545E+12,2.971,2.998,8.653
1.60545E+12,3.009,3.017,8.692
1.60545E+12,2.99,3.017,8.672
1.60545E+12,2.971,2.979,8.672
1.60545E+12,2.952,3.017,8.749
1.60545E+12,2.933,2.979,8.692
1.60545E+12,2.913,2.959,8.653
1.60545E+12,2.913,2.979,8.653
1.60545E+12,2.933,2.979,8.653
1.60545E+12,2.913,2.959,8.692
1.60545E+12,2.913,2.979,8.692
1.60545E+12,2.913,2.998,8.672
1.60545E+12,2.894,3.036,8.653
1.60545E+12,2.913,2.998,8.672
1.60545E+12,2.913,3.036,8.653
1.60545E+12,2.913,3.036,8.615
1.60545E+12,2.952,3.017,8.634
1.60545E+12,2.971,2.998,8.653
1.60545E+12,2.99,3.017,8.692
1.60545E+12,2.99,2.998,8.692
1.60545E+12,2.971,2.998,8.711
1.60545E+12,2.933,2.979,8.692
1.60545E+12,2.913,2.979,8.653
1.60545E+12,2.952,2.959,8.692
1.60545E+12,2.933,2.959,8.653
1.60545E+12,2.952,2.979,8.653
1.60545E+12,2.971,2.979,8.634
1.60545E+12,2.971,2.979,8.615
1.60545E+12,2.99,2.998,8.692
1.60545E+12,2.99,3.036,8.653
1.60545E+12,2.971,3.036,8.692
1.60545E+12,2.952,3.036,8.672
1.60545E+12,2.952,3.017,8.692
1.60545E+12,2.99,2.998,8.672
1.60545E+12,3.009,3.017,8.692
1.60545E+12,2.952,3.036,8.672
1.60545E+12,2.913,2.998,8.711
1.60545E+12,2.933,3.017,8.672
1.60545E+12,2.933,2.998,8.672
1.60545E+12,2.933,3.017,8.692
1.60545E+12,2.933,2.998,8.672
1.60545E+12,2.971,2.998,8.653
1.60545E+12,2.952,3.017,8.672
1.60545E+12,2.971,2.998,8.653
1.60545E+12,2.971,2.998,8.692
1.60545E+12,2.99,2.94,8.653
1.60545E+12,2.971,2.921,8.692
1.60545E+12,2.952,2.959,8.749
1.60545E+12,2.913,2.959,8.749
1.60545E+12,2.952,2.94,8.711
1.60545E+12,2.933,2.959,8.73
1.60545E+12,2.952,2.959,8.711
1.60545E+12,2.933,2.959,8.711
1.60545E+12,2.913,2.998,8.653
1.60545E+12,2.933,2.959,8.653
1.60545E+12,2.952,2.998,8.672
1.60545E+12,2.933,2.998,8.692
1.60545E+12,2.933,2.998,8.692
1.60545E+12,2.933,2.998,8.672
1.60545E+12,2.913,2.998,8.653
1.60545E+12,2.913,2.979,8.653
1.60545E+12,2.875,2.998,8.653
1.60545E+12,2.894,2.998,8.653
1.60545E+12,2.875,2.979,8.634
1.60545E+12,2.933,2.959,8.634
1.60545E+12,2.971,2.979,8.615
1.60545E+12,2.971,3.036,8.653
1.60545E+12,2.99,3.036,8.672
1.60545E+12,2.99,3.017,8.711
1.60545E+12,2.971,2.998,8.692
1.60545E+12,2.971,2.998,8.672
1.60545E+12,2.971,2.998,8.711
1.60545E+12,2.952,2.979,8.711
1.60545E+12,2.913,2.979,8.692
1.60545E+12,2.894,2.979,8.692
1.60545E+12,2.913,2.998,8.692
1.60545E+12,2.952,2.998,8.672
1.60545E+12,2.971,2.979,8.672
1.60545E+12,2.952,3.017,8.692
1.60545E+12,2.952,2.959,8.672
1.60545E+12,3.009,2.998,8.653
1.60545E+12,2.952,2.959,8.634
1.60545E+12,2.952,3.017,8.672
1.60545E+12,2.913,2.959,8.692
1.60545E+12,2.913,2.979,8.653
1.60545E+12,2.933,2.959,8.653
1.60545E+12,2.913,2.998,8.692
1.60545E+12,2.933,2.959,8.634
1.60545E+12,2.933,2.959,8.672
1.60545E+12,2.913,2.979,8.711
1.60545E+12,2.952,2.998,8.711
1.60545E+12,2.971,2.998,8.672
1.60545E+12,2.971,3.017,8.692
1.60545E+12,2.952,2.998,8.711
1.60545E+12,2.952,2.979,8.692
1.60545E+12,2.971,2.998,8.692
1.60545E+12,2.99,2.979,8.653
1.60545E+12,2.933,2.998,8.653
1.60545E+12,2.971,2.94,8.672
1.60545E+12,2.952,2.959,8.653
1.60545E+12,2.933,2.94,8.653
1.60545E+12,2.933,2.959,8.692
1.60545E+12,2.894,2.959,8.672
1.60545E+12,2.894,2.979,8.692
1.60545E+12,2.933,2.979,8.711
1.60545E+12,2.913,2.94,8.73
1.60545E+12,2.933,2.959,8.768
1.60545E+12,2.971,2.979,8.711
1.60545E+12,2.933,3.017,8.73
1.60545E+12,2.971,2.998,8.692
1.60545E+12,2.952,2.998,8.692
1.60545E+12,2.971,2.998,8.672
1.60545E+12,2.99,3.017,8.672
1.60545E+12,2.952,3.017,8.653
1.60545E+12,2.99,3.017,8.653
1.60545E+12,2.99,2.998,8.615
1.60545E+12,2.99,2.979,8.653
1.60545E+12,2.99,2.979,8.653
1.60545E+12,2.99,2.979,8.653
1.60545E+12,2.952,2.94,8.711
1.60545E+12,2.952,2.979,8.692
1.60545E+12,2.933,2.94,8.749
1.60545E+12,2.913,2.94,8.768
1.60545E+12,2.913,2.94,8.73
1.60545E+12,2.952,2.959,8.73
1.60545E+12,2.913,2.998,8.672
1.60545E+12,2.933,2.998,8.672
1.60545E+12,2.933,2.979,8.692
1.60545E+12,2.894,2.959,8.692
1.60545E+12,2.913,2.959,8.653
1.60545E+12,2.913,2.998,8.672
1.60545E+12,2.933,2.921,8.653
1.60545E+12,2.913,2.959,8.634
1.60545E+12,2.913,2.979,8.692
1.60545E+12,2.913,2.998,8.672
1.60545E+12,2.933,2.998,8.653
1.60545E+12,2.913,2.959,8.73
1.60545E+12,2.894,2.998,8.672
1.60545E+12,2.933,2.998,8.692
1.60545E+12,2.933,2.959,8.672
1.60545E+12,2.971,2.94,8.73
1.60545E+12,3.009,2.959,8.672
1.60545E+12,2.971,2.959,8.672
1.60545E+12,2.99,2.902,8.787
1.60545E+12,2.99,2.902,8.787
1.60545E+12,2.837,2.921,8.787
1.60545E+12,2.665,2.959,8.845
1.60545E+12,2.569,2.959,8.807
1.60545E+12,2.569,2.94,8.768
1.60545E+12,2.645,2.902,8.73
1.60545E+12,2.779,2.94,8.711
1.60545E+12,2.971,2.94,8.634
1.60545E+12,3.143,2.959,8.692
1.60545E+12,3.22,3.055,8.653
1.60545E+12,3.182,3.094,8.711
1.60545E+12,3.124,3.189,8.73
1.60545E+12,3.182,3.17,8.902
1.60545E+12,3.143,3.132,8.921
1.60545E+12,3.009,3.132,9.036
1.60545E+12,2.913,3.151,9.151
1.60545E+12,2.722,3.151,9.247
1.60545E+12,2.569,3.074,9.285
1.60545E+12,2.377,3.036,9.304
1.60545E+12,2.243,2.883,9.228
1.60545E+12,2.358,2.615,9.19
1.60545E+12,2.377,2.634,9.343
1.60545E+12,2.186,2.806,9.553
1.60545E+12,2.262,3.036,9.821
1.60545E+12,2.454,3.036,10.051
1.60545E+12,2.76,3.074,10.128
1.60545E+12,2.99,3.17,10.319
1.60545E+12,3.105,3.419,10.396
1.60545E+12,3.201,3.457,10.262
1.60545E+12,3.105,3.438,10.07
1.60545E+12,3.277,3.438,9.86
1.60545E+12,3.296,3.764,10.3
1.60545E+12,3.277,3.802,11.411
1.60545E+12,3.009,3.764,11.947
1.60545E+12,2.856,3.706,12.138
1.60545E+12,2.818,3.572,12.273
1.60545E+12,2.665,3.534,12.292
1.60545E+12,2.511,3.496,12.119
1.60545E+12,2.473,3.476,11.89
1.60545E+12,2.53,3.553,11.698
1.60545E+12,2.607,3.553,11.468
1.60545E+12,2.703,3.553,11.334
1.60545E+12,2.722,3.611,11.162
1.60545E+12,2.799,3.668,10.855
1.60545E+12,2.856,3.591,10.664
1.60545E+12,2.933,3.572,10.453
1.60545E+12,2.933,3.553,10.377
1.60545E+12,2.894,3.572,10.319
1.60545E+12,2.894,3.496,10.319
1.60545E+12,2.894,3.476,10.358
1.60545E+12,2.856,3.496,10.415
1.60545E+12,2.799,3.4,10.549
1.60545E+12,2.799,3.476,10.702
1.60545E+12,2.837,3.534,10.836
1.60545E+12,2.856,3.534,10.779
1.60545E+12,2.894,3.534,10.664
1.60545E+12,2.952,3.438,10.473
1.60545E+12,3.067,3.381,10.243
1.60545E+12,3.048,3.362,9.936
1.60545E+12,3.067,3.438,9.573
1.60545E+12,3.105,3.496,9.266
1.60545E+12,3.22,3.476,8.845
1.60545E+12,3.258,3.534,8.558
1.60545E+12,3.201,3.611,8.213
1.60545E+12,3.124,3.611,7.964
1.60545E+12,3.009,3.745,7.772
1.60545E+12,2.894,3.745,7.619
1.60545E+12,2.818,3.725,7.543
1.60545E+12,2.722,3.764,7.447
1.60545E+12,2.665,3.764,7.447
1.60545E+12,2.569,3.783,7.409
1.60545E+12,2.492,3.821,7.447
1.60545E+12,2.416,3.898,7.543
1.60545E+12,2.339,3.936,7.543
1.60545E+12,2.377,3.898,7.447
1.60545E+12,2.282,3.974,7.294
1.60545E+12,2.205,4.051,7.102
1.60545E+12,2.147,4.185,6.872
1.60545E+12,2.205,4.281,6.719
1.60545E+12,2.32,4.204,6.547
1.60545E+12,2.358,4.281,6.451
1.60545E+12,2.32,4.357,6.317
1.60545E+12,2.262,4.396,6.317
1.60545E+12,2.167,4.472,6.298
1.60545E+12,2.09,4.549,6.355
1.60545E+12,2.128,4.587,6.451
1.60545E+12,2.071,4.702,6.604
1.60545E+12,2.071,4.817,6.681
1.60545E+12,2.09,4.836,6.758
1.60545E+12,2.109,4.817,6.796
1.60545E+12,2.128,4.855,6.7
1.60545E+12,2.167,4.855,6.566
1.60545E+12,2.205,4.855,6.298
1.60545E+12,2.205,4.894,6.183
1.60545E+12,2.186,4.951,5.972
1.60545E+12,2.186,5.028,5.781
1.60545E+12,2.205,5.066,5.704
1.60545E+12,2.243,5.104,5.781
1.60545E+12,2.262,5.162,5.858
1.60545E+12,2.301,5.085,6.107
1.60545E+12,2.301,5.085,6.355
1.60545E+12,2.243,5.104,6.719
1.60545E+12,2.09,5.085,7.026
1.60545E+12,1.899,5.123,7.332
1.60545E+12,1.86,5.123,7.485
1.60545E+12,1.803,5.142,7.581
1.60545E+12,1.784,5.123,7.485
1.60545E+12,1.784,5.162,7.313
1.60545E+12,1.745,5.238,7.102
1.60545E+12,1.803,5.277,6.834
1.60545E+12,1.803,5.391,6.585
1.60545E+12,1.688,5.468,6.317
1.60545E+12,1.669,5.583,6.126
1.60545E+12,1.65,5.659,6.011
1.60545E+12,1.592,5.679,5.915
1.60545E+12,1.573,5.774,5.781
1.60545E+12,1.496,5.813,5.647
1.60545E+12,1.439,5.851,5.57
1.60545E+12,1.401,5.947,5.513
1.60545E+12,1.401,5.966,5.417
1.60545E+12,1.535,5.985,5.321
1.60545E+12,1.573,6.023,5.226
1.60545E+12,1.573,6.119,5.111
1.60545E+12,1.611,6.215,5.111
1.60545E+12,1.688,6.33,4.958
1.60545E+12,1.879,6.33,4.938
1.60545E+12,2.033,6.311,4.881
1.60545E+12,2.128,6.406,4.766
1.60545E+12,2.167,6.502,4.766
1.60545E+12,2.186,6.579,4.804
1.60545E+12,2.262,6.56,4.938
1.60545E+12,2.205,6.502,5.015
1.60545E+12,2.109,6.502,5.168
1.60545E+12,2.052,6.483,5.341
1.60545E+12,2.013,6.387,5.513
1.60545E+12,2.071,6.33,5.589
1.60545E+12,2.09,6.387,5.647
1.60545E+12,2.128,6.387,5.609
1.60545E+12,2.205,6.368,5.436
1.60545E+12,2.186,6.406,5.321
1.60545E+12,2.167,6.464,5.341
1.60545E+12,2.186,6.502,5.302
1.60545E+12,2.243,6.483,5.341
1.60545E+12,2.339,6.445,5.398
1.60545E+12,2.377,6.368,5.398
1.60545E+12,2.339,6.349,5.532
1.60545E+12,2.32,6.291,5.551
1.60545E+12,2.301,6.234,5.628
1.60545E+12,2.243,6.272,5.724
1.60545E+12,2.205,6.311,5.685
1.60545E+12,2.243,6.33,5.724
1.60545E+12,2.32,6.311,5.666
1.60545E+12,2.282,6.311,5.589
1.60545E+12,2.205,6.33,5.475
1.60545E+12,2.224,6.33,5.436
1.60545E+12,2.128,6.311,5.513
1.60545E+12,2.071,6.291,5.628
1.60545E+12,2.052,6.349,5.781
1.60545E+12,1.956,6.291,5.953
1.60545E+12,1.937,6.253,6.011
1.60545E+12,1.937,6.253,6.011
1.60545E+12,1.937,6.196,6.126
1.60545E+12,1.937,6.157,6.145
1.60545E+12,1.937,6.138,6.221
1.60545E+12,1.956,6.157,6.26
1.60545E+12,1.899,6.215,6.279
1.60545E+12,1.899,6.234,6.279
1.60545E+12,1.822,6.157,6.221
1.60545E+12,1.879,6.177,6.164
1.60545E+12,1.803,6.196,6.126
1.60545E+12,1.803,6.157,6.068
1.60545E+12,1.726,6.004,6.011
1.60545E+12,1.803,5.966,5.992
1.60545E+12,1.765,5.87,5.953
1.60545E+12,1.65,5.851,5.972
1.60545E+12,1.611,5.851,6.011
1.60545E+12,1.669,5.889,5.992
1.60545E+12,1.669,5.774,5.934
1.60545E+12,1.784,5.755,5.953
1.60545E+12,1.784,5.774,5.992
1.60545E+12,1.841,5.717,6.03
1.60545E+12,1.86,5.698,6.126
1.60545E+12,1.937,5.64,6.279
1.60545E+12,1.937,5.602,6.566
1.60545E+12,1.956,5.621,6.892
1.60545E+12,1.994,5.621,7.102
1.60545E+12,2.052,5.602,7.255
1.60545E+12,2.033,5.602,7.313
1.60545E+12,1.994,5.621,7.275
1.60545E+12,2.033,5.602,7.198
1.60545E+12,2.09,5.564,7.083
1.60545E+12,2.09,5.468,6.987
1.60545E+12,2.167,5.545,6.968
1.60545E+12,2.186,5.545,6.93
1.60545E+12,2.205,5.506,6.987
1.60545E+12,2.262,5.43,7.102
1.60545E+12,2.262,5.468,7.255
1.60545E+12,2.282,5.487,7.409
1.60545E+12,2.32,5.545,7.466
1.60545E+12,2.358,5.621,7.428
1.60545E+12,2.358,5.545,7.198
1.60545E+12,2.339,5.525,6.911
1.60545E+12,2.205,5.564,6.719
1.60545E+12,2.09,5.698,6.566
1.60545E+12,2.013,5.679,6.604
1.60545E+12,2.033,5.583,6.796
1.60545E+12,2.09,5.391,7.007
1.60545E+12,2.128,5.277,7.351
1.60545E+12,2.128,5.219,7.543
1.60545E+12,2.147,5.142,7.658
1.60545E+12,2.186,5.123,7.734
1.60545E+12,2.205,5.142,7.753
1.60545E+12,2.205,5.181,7.83
1.60545E+12,2.205,5.181,7.83
1.60545E+12,2.186,5.123,7.792
1.60545E+12,2.147,5.2,7.792
1.60545E+12,2.071,5.238,7.849
1.60545E+12,2.052,5.162,7.907
1.60545E+12,2.013,5.047,7.868
1.60545E+12,2.013,4.97,7.83
1.60545E+12,1.956,4.913,7.772
1.60545E+12,1.841,4.894,7.772
1.60545E+12,1.803,4.836,7.753
1.60545E+12,1.822,4.779,7.811
1.60545E+12,1.784,4.74,7.926
1.60545E+12,1.765,4.759,7.945
1.60545E+12,1.707,4.779,7.964
1.60545E+12,1.65,4.74,7.907
1.60545E+12,1.592,4.721,7.753
1.60545E+12,1.592,4.721,7.6
1.60545E+12,1.65,4.683,7.524
1.60545E+12,1.726,4.606,7.466
1.60545E+12,1.86,4.587,7.447
1.60545E+12,1.899,4.606,7.485
1.60545E+12,1.937,4.664,7.504
1.60545E+12,1.937,4.683,7.543
1.60545E+12,1.975,4.721,7.677
1.60545E+12,2.052,4.645,7.696
1.60545E+12,2.09,4.53,7.677
1.60545E+12,2.109,4.549,7.753
1.60545E+12,2.147,4.511,7.734
1.60545E+12,2.167,4.511,7.753
1.60545E+12,2.186,4.511,7.811
1.60545E+12,2.186,4.549,7.945
1.60545E+12,2.109,4.606,8.06
1.60545E+12,1.994,4.568,8.079
1.60545E+12,1.879,4.549,8.136
1.60545E+12,1.745,4.549,8.194
1.60545E+12,1.592,4.53,8.366
1.60545E+12,1.362,4.511,8.519
1.60545E+12,1.171,4.434,8.653
1.60545E+12,1.056,4.377,8.864
1.60545E+12,0.999,4.357,9.055
1.60545E+12,1.018,4.319,9.113
1.60545E+12,1.018,4.357,9.094
1.60545E+12,1.037,4.377,8.902
1.60545E+12,1.113,4.338,8.577
1.60545E+12,1.19,4.396,8.27
1.60545E+12,1.267,4.396,8.117
